Z2,Heading,H1,needsInitialization,E1,RollGyr,EGyr3,TW,C2,A1,H2,T,W3a,H3,Z1,D2,Pitch,SmoothW2,C1,SmoothGroundSpeed,M1,EGyr1,TWa,EGyr2,Roll,GPSNACp,headingMag,EGyr0,SmoothW1,HeadingGPS,Ta,E0,GPSHorizontalAccuracy,BaroVerticalSpeed,Z3,E3,GroundSpeed,PitchGPS,slipSkid,turnRate,staticMode,EGPS3,A2,M2,C3,GPSFixQuality,W3,HeadingGyr,W2,GPSAltitudeMSL,BaroPressureAltitude,EGPS0,E2,B2,EGPS2,W2a,headingValid,B3,PitchGyr,M3,D1,A3,EGPS1,D3,B1,GPSVerticalAccuracy,W1,RollGPS,W1a,GPSTrueCourse,WValid,gLoad
-0.177794,0.265452,-0.189554,0.000000,0.126750,9.978751,0.705448,-6795364287.741345,0.048773,-0.141179,0.173136,-6795364287.661345,0.000000,-0.210649,-0.196273,0.636311,10.663249,0.000000,0.041263,0.000000,5440.353622,0.126578,-6795364287.741345,-0.004422,9.990697,8.000000,5.734585,0.697353,0.000000,360.000000,-6795364287.711345,0.697288,42.000000,7.944997,-0.952330,0.705481,0.000000,11.464855,-0.184321,-0.002159,1.000000,0.707085,-0.152898,3575.854492,-1.015683,1.000000,0.000000,0.270948,0.000000,61.023624,381.554810,0.694068,-0.004444,0.831629,-0.005492,0.000000,0.000000,0.732444,10.646915,-7194.880275,-1.326792,-0.984649,0.135163,0.508133,-1.503037,84.000000,0.000000,10.574836,0.000000,0.000000,0.000000,0.951437
-0.177520,0.267692,-0.146362,0.000000,0.126820,9.984819,0.705434,-6795364287.651345,0.048773,-0.140751,0.196819,-6795364287.611345,0.000000,-0.190014,-0.197448,0.636311,10.669048,0.000000,0.041263,0.000000,5447.878316,0.126645,-6795364287.741345,-0.004418,9.996548,8.000000,5.734284,0.697355,0.000000,0.000001,-6795364287.661345,0.697289,42.000000,7.944997,-0.951518,0.705468,0.000000,11.510127,-0.184328,-0.002159,1.000000,0.707083,-0.154831,3531.156311,-1.015683,1.000000,0.000000,0.273236,0.000000,61.351711,381.554810,0.694021,-0.004446,0.755333,-0.005801,0.000000,0.000000,0.686666,10.651909,-7291.401347,-1.326792,-0.983062,0.135407,0.508133,-1.541185,84.000000,0.000000,10.569973,0.000000,0.000000,0.000000,0.951410
-0.177127,0.269819,-0.176465,0.000000,0.126877,9.989152,0.705421,-6795364287.651345,0.048773,-0.140324,0.203599,-6795364287.561345,0.000000,-0.189771,-0.196999,0.636311,10.674430,0.000000,0.041263,0.000000,5440.353622,0.126704,-6795364287.651345,-0.004428,10.000539,8.000000,5.733631,0.697358,0.000000,0.000000,-6795364287.611345,0.697292,42.000000,7.789213,-0.950905,0.705455,0.000000,11.511288,-0.184299,-0.002159,1.000000,0.707082,-0.153691,3553.505402,-1.015683,1.000000,0.000000,0.275403,0.000000,61.351711,381.554810,0.694035,-0.004457,0.816370,-0.005888,0.000000,0.000000,0.698111,10.657376,-7283.976649,-1.326792,-0.982452,0.135337,0.508133,-1.541185,84.000000,0.000000,10.557163,0.000000,0.000000,0.000000,0.951333
-0.177879,0.271341,-0.151170,0.000000,0.126939,9.994302,0.705411,-6795364287.541345,0.048773,-0.141565,0.213217,-6795364287.511345,0.000000,-0.180059,-0.196826,0.636311,10.679136,0.000000,0.041263,0.000000,5477.977091,0.126766,-6795364287.651345,-0.004429,10.006091,8.000000,5.733084,0.697356,0.000000,0.000001,-6795364287.561345,0.697290,42.000000,7.789213,-0.951108,0.705445,0.000000,11.502039,-0.184389,-0.002159,1.000000,0.707084,-0.153610,3575.854492,-1.015683,1.000000,0.000000,0.276958,0.000000,61.351711,381.554810,0.694016,-0.004454,0.768049,-0.005675,0.000000,0.000000,0.681580,10.662368,-7365.648326,-1.326792,-0.983062,0.135434,0.508133,-1.551358,84.000000,0.000000,10.582427,0.000000,0.000000,0.000000,0.951319
-0.177164,0.272104,-0.163405,0.000000,0.126998,9.999104,0.705407,-6795364287.541345,0.048773,-0.140202,0.201489,-6795364287.461345,0.000000,-0.163113,-0.197038,0.636311,10.684592,0.000000,0.041263,0.000000,5508.075867,0.126828,-6795364287.541345,-0.004434,10.010367,8.000000,5.730655,0.697350,0.000000,0.000001,-6795364287.511345,0.697284,42.000000,6.824536,-0.951110,0.705441,0.000000,11.508733,-0.184335,-0.002159,1.000000,0.707083,-0.153996,3732.298126,-1.015683,1.000000,0.000000,0.277733,0.000000,61.351711,381.485779,0.694033,-0.004462,0.797296,-0.005849,0.000000,0.000000,0.663778,10.667798,-7194.880275,-1.326792,-0.982940,0.135344,0.508133,-1.529740,84.000000,0.000000,10.560867,0.000000,0.000000,0.000000,0.951299
-0.177512,0.273304,-0.164880,0.000000,0.127063,10.003393,0.705399,-6795364287.451345,0.048773,-0.140996,0.177081,-6795364287.411345,0.000000,-0.167988,-0.196995,0.636311,10.691006,0.000000,0.041263,0.000000,5523.125254,0.126894,-6795364287.541345,-0.004450,10.014662,8.000000,5.730593,0.697345,0.000000,0.000000,-6795364287.461345,0.697279,42.000000,6.824536,-0.951514,0.705433,0.000000,11.505288,-0.184357,-0.002159,1.000000,0.707083,-0.153813,3590.753886,-1.015683,1.000000,0.000000,0.278956,0.000000,61.351711,381.485779,0.694032,-0.004477,0.793481,-0.005799,0.000000,0.000000,0.679037,10.674413,-7380.497721,-1.326792,-0.983551,0.135351,0.508133,-1.500493,84.000000,0.000000,10.565512,0.000000,0.000000,0.000000,0.951337
-0.177551,0.274669,-0.170803,0.000000,0.127124,10.007428,0.705391,-6795364287.451345,0.048773,-0.140934,0.179434,-6795364287.361345,0.000000,-0.172256,-0.196618,0.636311,10.696891,0.000000,0.041263,0.000000,5620.946274,0.126957,-6795364287.451345,-0.004465,10.018743,8.000000,5.730629,0.697342,0.000000,0.000000,-6795364287.411345,0.697277,42.000000,7.489982,-0.951066,0.705425,0.000000,11.492774,-0.184383,-0.002159,1.000000,0.707084,-0.153325,3642.901764,-1.015683,1.000000,0.000000,0.280348,0.000000,61.351711,381.553711,0.694039,-0.004489,0.801111,-0.005682,0.000000,0.000000,0.682852,10.680674,-7306.250743,-1.326792,-0.982696,0.135314,0.508133,-1.514481,84.000000,0.000000,10.571882,0.000000,0.000000,0.000000,0.951291
-0.178195,0.274986,-0.193053,0.000000,0.127175,10.010205,0.705389,-6795364287.341345,0.048773,-0.141809,0.196018,-6795364287.311345,0.000000,-0.154471,-0.196904,0.636311,10.702049,0.000000,0.041263,0.000000,5613.421580,0.127005,-6795364287.451345,-0.004481,10.021939,8.000000,5.731540,0.697335,0.000000,360.000000,-6795364287.361345,0.697269,42.000000,7.489982,-0.951644,0.705423,0.000000,11.494828,-0.184478,-0.002159,1.000000,0.707085,-0.153854,3575.854492,-1.015683,1.000000,0.000000,0.280674,0.000000,61.351711,381.553711,0.694009,-0.004502,0.831629,-0.005549,0.000000,0.000000,0.656148,10.685896,-7380.497721,-1.326792,-0.983795,0.135470,0.508133,-1.536098,84.000000,0.000000,10.595603,0.000000,0.000000,0.000000,0.951351
-0.178351,0.274780,-0.180300,0.000000,0.127247,10.013941,0.705390,-6795364287.341345,0.048773,-0.141789,0.141057,-6795364287.261345,0.000000,-0.134251,-0.196851,0.636311,10.709951,0.000000,0.041263,0.000000,5575.798111,0.127076,-6795364287.341345,-0.004507,10.025925,8.000000,5.732366,0.697321,0.000000,360.000000,-6795364287.311345,0.697255,42.000000,7.343120,-0.951279,0.705424,0.000000,11.496036,-0.184574,-0.002159,1.000000,0.707086,-0.153691,3553.505402,-1.015683,1.000000,0.000000,0.280465,0.000000,61.351711,381.553711,0.693988,-0.004526,0.804926,-0.005456,0.000000,0.000000,0.637074,10.693936,-7417.621211,-1.326792,-0.983001,0.135576,0.508133,-1.449629,84.000000,0.000000,10.611897,0.000000,0.000000,0.000000,0.951328
-0.177788,0.274387,-0.158325,0.000000,0.127308,10.018990,0.705392,-6795364287.241345,0.048773,-0.140955,0.195394,-6795364287.211345,0.000000,-0.139964,-0.197073,0.636311,10.715386,0.000000,0.041263,0.000000,5568.273417,0.127139,-6795364287.341345,-0.004508,10.030667,8.000000,5.731257,0.697307,0.000000,0.000001,-6795364287.261345,0.697241,40.000000,7.343120,-0.950271,0.705427,0.000000,11.514083,-0.184596,-0.002159,1.000000,0.707084,-0.154098,3680.150248,-1.015683,1.000000,0.000000,0.280063,0.000000,61.351711,381.553711,0.693979,-0.004530,0.778222,-0.005631,0.000000,0.000000,0.648518,10.699112,-7261.702555,-1.326792,-0.981679,0.135623,0.508133,-1.551358,80.000000,0.000000,10.601526,0.000000,0.000000,0.000000,0.951179
-0.177190,0.274435,-0.163085,0.000000,0.127353,10.023575,0.705392,-6795364287.241345,0.048773,-0.140202,0.233388,-6795364287.161345,0.000000,-0.155394,-0.197594,0.636311,10.718992,0.000000,0.041263,0.000000,5575.798111,0.127187,-6795364287.241345,-0.004501,10.034328,8.000000,5.730553,0.697299,0.000000,0.000002,-6795364287.211345,0.697233,40.000000,7.008837,-0.952138,0.705426,0.000000,11.526218,-0.184494,-0.002159,1.000000,0.707082,-0.154607,3665.250854,-1.015683,1.000000,0.000000,0.280106,0.000000,61.351711,381.537537,0.694014,-0.004530,0.793481,-0.005963,0.000000,0.000000,0.667592,10.702542,-7350.798930,-1.326792,-0.984832,0.135444,0.508133,-1.583148,80.000000,0.000000,10.559845,0.000000,0.000000,0.000000,0.951355
-0.177363,0.274418,-0.155075,0.000000,0.127403,10.027625,0.705392,-6795364287.141345,0.048773,-0.140751,0.205161,-6795364287.111345,0.000000,-0.149053,-0.196838,0.636311,10.723415,0.000000,0.041263,0.000000,5553.224030,0.127242,-6795364287.241345,-0.004507,10.038192,8.000000,5.730749,0.697288,0.000000,0.000000,-6795364287.161345,0.697224,40.000000,7.008837,-0.952096,0.705426,0.000000,11.499900,-0.184470,-0.002159,1.000000,0.707083,-0.153325,3590.753886,-1.015683,1.000000,0.000000,0.280085,0.000000,62.992130,381.537537,0.694051,-0.004533,0.780765,-0.005833,0.000000,0.000000,0.653605,10.707593,-7350.798930,-1.326792,-0.983917,0.135253,0.508133,-1.525925,80.000000,0.000000,10.554678,0.000000,0.000000,0.000000,0.951428
-0.178212,0.272743,-0.154651,0.000000,0.127459,10.031197,0.705402,-6795364287.141345,0.048773,-0.141972,0.198030,-6795364287.061345,0.000000,-0.114111,-0.196772,0.636311,10.728323,0.000000,0.041263,0.000000,5575.798111,0.127295,-6795364287.141345,-0.004514,10.042514,8.000000,5.728596,0.697268,0.000000,0.000001,-6795364287.111345,0.697204,40.000000,7.949777,-0.951034,0.705437,0.000000,11.496531,-0.184593,-0.002159,1.000000,0.707085,-0.153630,3776.996307,-1.015683,1.000000,0.000000,0.278380,0.000000,62.992130,381.629211,0.694006,-0.004535,0.785852,-0.005558,0.000000,0.000000,0.606555,10.712671,-7373.073024,-1.326792,-0.982452,0.135482,0.508133,-1.525925,80.000000,0.000000,10.595821,0.000000,0.000000,0.000000,0.951343
-0.177628,0.272504,-0.138585,0.000000,0.127515,10.036588,0.705404,-6795364287.051345,0.048773,-0.140670,0.199673,-6795364287.011345,0.000000,-0.142897,-0.196917,0.636311,10.732749,0.000000,0.041263,0.000000,5583.322805,0.127356,-6795364287.141345,-0.004509,10.047404,8.000000,5.728453,0.697256,0.000000,360.000000,-6795364287.061345,0.697192,40.000000,7.949777,-0.952116,0.705438,0.000000,11.493564,-0.184543,-0.002159,1.000000,0.707084,-0.153773,3650.351461,-1.015683,1.000000,0.000000,0.278132,0.000000,62.992130,381.629211,0.694033,-0.004532,0.760420,-0.005661,0.000000,0.000000,0.661234,10.717247,-7439.895304,-1.326792,-0.984446,0.135344,0.508133,-1.533555,80.000000,0.000000,10.576132,0.000000,0.000000,0.000000,0.951466
-0.177933,0.271732,-0.153425,0.000000,0.127566,10.040634,0.705409,-6795364287.051345,0.048773,-0.141484,0.211526,-6795364286.961345,0.000000,-0.134106,-0.196893,0.636311,10.736807,0.000000,0.041263,0.000000,5508.075867,0.127404,-6795364287.051345,-0.004508,10.051751,8.000000,5.727773,0.697242,0.000000,359.999999,-6795364287.011345,0.697178,40.000000,7.793899,-0.950461,0.705443,0.000000,11.504463,-0.184622,-0.002159,1.000000,0.707085,-0.153813,3642.901764,-1.015683,1.000000,0.000000,0.277347,0.000000,62.992130,381.629211,0.693998,-0.004530,0.789666,-0.005611,0.000000,0.000000,0.637074,10.721166,-7417.621211,-1.326792,-0.981597,0.135526,0.508133,-1.548814,80.000000,0.000000,10.595229,0.000000,0.000000,0.000000,0.951295
-0.177430,0.271460,-0.137976,0.000000,0.127619,10.045846,0.705411,-6795364286.941345,0.048773,-0.140589,0.211054,-6795364286.911345,0.000000,-0.143855,-0.196633,0.636311,10.740586,0.000000,0.041263,0.000000,5462.927704,0.127460,-6795364287.051345,-0.004500,10.056552,8.000000,5.727454,0.697230,0.000000,359.999999,-6795364286.961345,0.697166,40.000000,7.793899,-0.950534,0.705445,0.000000,11.497549,-0.184592,-0.002159,1.000000,0.707084,-0.153406,3590.753886,-1.015683,1.000000,0.000000,0.277066,0.000000,62.992130,381.629211,0.694024,-0.004523,0.760420,-0.005662,0.000000,0.000000,0.653605,10.725161,-7306.250743,-1.326792,-0.982370,0.135392,0.508133,-1.543728,80.000000,0.000000,10.579925,0.000000,0.000000,0.000000,0.951222
-0.176802,0.271827,-0.114097,0.000000,0.127673,10.051960,0.705408,-6795364286.941345,0.048773,-0.139836,0.198172,-6795364286.861345,0.000000,-0.154319,-0.196212,0.636311,10.744298,0.000000,0.041263,0.000000,5575.798111,0.127523,-6795364286.941345,-0.004489,10.061783,8.000000,5.728667,0.697221,0.000000,359.999996,-6795364286.911345,0.697159,40.000000,8.440341,-0.951573,0.705442,0.000000,11.471364,-0.184467,-0.002159,1.000000,0.707084,-0.152837,3553.505402,-1.015683,1.000000,0.000000,0.277432,0.000000,62.992130,381.697144,0.694100,-0.004514,0.732444,-0.005736,0.000000,0.000000,0.663778,10.729482,-7350.798930,-1.326792,-0.983795,0.135002,0.508133,-1.525925,80.000000,0.000000,10.541837,0.000000,0.000000,0.000000,0.951302
-0.176951,0.272208,-0.099431,0.000000,0.127739,10.057928,0.705406,-6795364286.841345,0.048773,-0.140344,0.169694,-6795364286.811345,0.000000,-0.149683,-0.196629,0.636311,10.749526,0.000000,0.041263,0.000000,5417.779541,0.127591,-6795364286.941345,-0.004485,10.067530,8.000000,5.727867,0.697211,0.000000,359.999999,-6795364286.861345,0.697149,40.000000,8.440341,-0.951536,0.705440,0.000000,11.480187,-0.184413,-0.002159,1.000000,0.707083,-0.153651,3590.753886,-1.015683,1.000000,0.000000,0.277819,0.000000,62.992130,381.697144,0.694095,-0.004512,0.722271,-0.005822,0.000000,0.000000,0.653605,10.734637,-7321.100138,-1.326792,-0.983347,0.135025,0.508133,-1.490321,80.000000,0.000000,10.536741,0.000000,0.000000,0.000000,0.951323
-0.177180,0.271984,-0.115087,0.000000,0.127799,10.062779,0.705408,-6795364286.841345,0.048773,-0.140629,0.178410,-6795364286.761345,0.000000,-0.139112,-0.196685,0.636311,10.754457,0.000000,0.041263,0.000000,5530.649948,0.127650,-6795364286.841345,-0.004485,10.072484,8.000000,5.729281,0.697198,0.000000,359.999999,-6795364286.811345,0.697136,40.000000,8.274844,-0.951241,0.705442,0.000000,11.487054,-0.184400,-0.002159,1.000000,0.707083,-0.153569,3508.807220,-1.015683,1.000000,0.000000,0.277592,0.000000,62.992130,381.697144,0.694075,-0.004512,0.751518,-0.005802,0.000000,0.000000,0.640889,10.739528,-7350.798930,-1.326792,-0.982940,0.135127,0.508133,-1.514481,80.000000,0.000000,10.546784,0.000000,0.000000,0.000000,0.951303
-0.177232,0.272322,-0.117362,0.000000,0.127882,10.068901,0.705405,-6795364286.751345,0.048773,-0.140589,0.167728,-6795364286.721345,0.000000,-0.178327,-0.197470,0.636311,10.762031,0.000000,0.041263,0.000000,5598.372192,0.127730,-6795364286.841345,-0.004492,10.078564,8.000000,5.729591,0.697186,0.000000,359.999999,-6795364286.761345,0.697123,40.000000,8.274844,-0.951396,0.705440,0.000000,11.519034,-0.184378,-0.002159,1.000000,0.707082,-0.154668,3620.552673,-1.015683,1.000000,0.000000,0.277938,0.000000,62.992130,381.697144,0.694033,-0.004521,0.745160,-0.005975,0.000000,0.000000,0.701926,10.746604,-7395.347117,-1.326792,-0.983347,0.135345,0.508133,-1.497950,80.000000,0.000000,10.550738,0.000000,0.000000,0.000000,0.951319
-0.177379,0.273506,-0.136497,0.000000,0.127916,10.071648,0.705398,-6795364286.751345,0.048773,-0.140812,0.191161,-6795364286.661345,0.000000,-0.147479,-0.197344,0.636311,10.764728,0.000000,0.041263,0.000000,5553.224030,0.127762,-6795364286.751345,-0.004492,10.081473,8.000000,5.730075,0.697187,0.000000,359.999999,-6795364286.721345,0.697124,40.000000,8.645436,-0.950922,0.705432,0.000000,11.527188,-0.184392,-0.002159,1.000000,0.707082,-0.154180,3575.854492,-1.015683,1.000000,0.000000,0.279148,0.000000,62.992130,381.742432,0.694011,-0.004521,0.774407,-0.005959,0.000000,0.000000,0.640889,10.749190,-7306.250743,-1.326792,-0.982574,0.135460,0.508133,-1.533555,80.000000,0.000000,10.561551,0.000000,0.000000,0.000000,0.951259
-0.177567,0.274915,-0.152125,0.000000,0.127960,10.075188,0.705389,-6795364286.651345,0.048773,-0.140996,0.201937,-6795364286.611345,0.000000,-0.177146,-0.196795,0.636311,10.768253,0.000000,0.041263,0.000000,5493.026479,0.127808,-6795364286.751345,-0.004497,10.085113,8.000000,5.731480,0.697188,0.000000,0.000001,-6795364286.661345,0.697125,40.000000,8.645436,-0.951219,0.705424,0.000000,11.505134,-0.184413,-0.002159,1.000000,0.707083,-0.153406,3471.558736,-1.015683,1.000000,0.000000,0.280584,0.000000,62.992130,381.742432,0.694026,-0.004522,0.785852,-0.005769,0.000000,0.000000,0.696839,10.753237,-7365.648326,-1.326792,-0.983184,0.135378,0.508133,-1.541185,80.000000,0.000000,10.570166,0.000000,0.000000,0.000000,0.951267
-0.177442,0.276124,-0.134883,0.000000,0.128002,10.079657,0.705382,-6795364286.651345,0.048773,-0.140690,0.208344,-6795364286.561345,0.000000,-0.174741,-0.196609,0.636311,10.771013,0.000000,0.041263,0.000000,5575.798111,0.127855,-6795364286.651345,-0.004491,10.089320,8.000000,5.733195,0.697187,0.000000,359.999999,-6795364286.611345,0.697125,40.000000,8.475918,-0.952032,0.705417,0.000000,11.484841,-0.184387,-0.002159,1.000000,0.707084,-0.153325,3486.458130,-1.015683,1.000000,0.000000,0.281814,0.000000,62.992130,381.742432,0.694061,-0.004515,0.755333,-0.005698,0.000000,0.000000,0.679037,10.756467,-7261.702555,-1.326792,-0.984222,0.135203,0.508133,-1.545000,80.000000,0.000000,10.561502,0.000000,0.000000,0.000000,0.951379
-0.177948,0.277145,-0.124190,0.000000,0.128050,10.084368,0.705376,-6795364286.551345,0.048773,-0.141525,0.202406,-6795364286.511345,0.000000,-0.170397,-0.196572,0.636311,10.773957,0.000000,0.041263,0.000000,5508.075867,0.127902,-6795364286.651345,-0.004482,10.094375,8.000000,5.733377,0.697184,0.000000,0.000000,-6795364286.561345,0.697122,40.000000,8.475918,-0.951510,0.705410,0.000000,11.480698,-0.184463,-0.002159,1.000000,0.707085,-0.153406,3546.055705,-1.015683,1.000000,0.000000,0.282858,0.000000,62.992130,381.742432,0.694040,-0.004503,0.747703,-0.005536,0.000000,0.000000,0.673950,10.759557,-7395.347117,-1.326792,-0.983144,0.135311,0.508133,-1.533555,80.000000,0.000000,10.583471,0.000000,0.000000,0.000000,0.951369
-0.177927,0.279848,-0.109361,0.000000,0.128105,10.090490,0.705359,-6795364286.551345,0.048773,-0.141301,0.204516,-6795364286.461345,0.000000,-0.205485,-0.196944,0.636311,10.776812,0.000000,0.041263,0.000000,5575.798111,0.127955,-6795364286.551345,-0.004463,10.100588,8.000000,5.733976,0.697192,0.000000,359.999999,-6795364286.511345,0.697128,40.000000,8.309723,-0.950865,0.705394,0.000000,11.499419,-0.184519,-0.002159,1.000000,0.707085,-0.153996,3553.505402,-1.015683,1.000000,0.000000,0.285618,0.000000,62.992130,381.742432,0.694005,-0.004486,0.728629,-0.005586,0.000000,0.000000,0.724815,10.762089,-7283.976649,-1.326792,-0.982452,0.135489,0.508133,-1.541185,80.000000,0.000000,10.594105,0.000000,0.000000,0.000000,0.951291
-0.177754,0.279367,-0.111091,0.000000,0.128160,10.096020,0.705362,-6795364286.451345,0.048773,-0.140996,0.197511,-6795364286.411345,0.000000,-0.140486,-0.197121,0.636311,10.780626,0.000000,0.041263,0.000000,5568.273417,0.128011,-6795364286.551345,-0.004452,10.105797,8.000000,5.735414,0.697178,0.000000,0.000000,-6795364286.461345,0.697115,40.000000,8.309723,-0.951741,0.705397,0.000000,11.505357,-0.184516,-0.002159,1.000000,0.707084,-0.154017,3486.458130,-1.015683,1.000000,0.000000,0.285125,0.000000,62.992130,381.742432,0.694010,-0.004477,0.742617,-0.005688,0.000000,0.000000,0.618000,10.765858,-7365.648326,-1.326792,-0.983998,0.135461,0.508133,-1.525925,80.000000,0.000000,10.583578,0.000000,0.000000,0.000000,0.951374
-0.177628,0.277665,-0.123956,0.000000,0.128225,10.101590,0.705373,-6795364286.451345,0.048773,-0.140934,0.205432,-6795364286.371345,0.000000,-0.136855,-0.196620,0.636311,10.785947,0.000000,0.041263,0.000000,5485.501785,0.128080,-6795364286.451345,-0.004451,10.111163,8.000000,5.735396,0.697155,0.000000,360.000000,-6795364286.411345,0.697093,40.000000,7.981860,-0.951262,0.705407,0.000000,11.491203,-0.184523,-0.002159,1.000000,0.707084,-0.153264,3531.156311,-1.015683,1.000000,0.000000,0.283385,0.000000,62.992130,381.728424,0.694032,-0.004475,0.759148,-0.005629,0.000000,0.000000,0.640889,10.771576,-7417.621211,-1.326792,-0.982879,0.135347,0.508133,-1.541185,80.000000,0.000000,10.578968,0.000000,0.000000,0.000000,0.951342
-0.178082,0.276899,-0.141828,0.000000,0.128257,10.103577,0.705378,-6795364286.341345,0.048773,-0.141647,0.167764,-6795364286.311345,0.000000,-0.112060,-0.196373,0.636311,10.788885,0.000000,0.041263,0.000000,5538.174642,0.128112,-6795364286.451345,-0.004458,10.113469,8.000000,5.735808,0.697144,0.000000,0.000001,-6795364286.371345,0.697082,40.000000,7.981860,-0.951145,0.705412,0.000000,11.477378,-0.184600,-0.002159,1.000000,0.707086,-0.153122,3531.156311,-1.015683,1.000000,0.000000,0.282605,0.000000,62.992130,381.728424,0.694028,-0.004478,0.780765,-0.005433,0.000000,0.000000,0.610370,10.774857,-7350.798930,-1.326792,-0.982940,0.135373,0.508133,-1.482691,80.000000,0.000000,10.596954,0.000000,0.000000,0.000000,0.951317
-0.178091,0.275627,-0.154245,0.000000,0.128299,10.106582,0.705385,-6795364286.341345,0.048773,-0.141484,0.188720,-6795364286.261345,0.000000,-0.121649,-0.196631,0.636311,10.792672,0.000000,0.041263,0.000000,5620.946274,0.128152,-6795364286.341345,-0.004461,10.116593,8.000000,5.737198,0.697129,0.000000,360.000000,-6795364286.311345,0.697067,40.000000,7.825353,-0.950720,0.705420,0.000000,11.486841,-0.184662,-0.002159,1.000000,0.707086,-0.153630,3508.807220,-1.015683,1.000000,0.000000,0.281308,0.000000,62.992130,381.728424,0.694006,-0.004480,0.789666,-0.005436,0.000000,0.000000,0.633259,10.778528,-7395.347117,-1.326792,-0.982391,0.135484,0.508133,-1.529740,80.000000,0.000000,10.605950,0.000000,0.000000,0.000000,0.951239
